last_name,first_name,display_name,tournament,year,round,tour
Wawrinka,Stan,Stan Wawrinka,Australian Open,2014,R16,ATP
Berdych,Tomas,Tomas Berdych,Australian Open,2014,QF,ATP
Dimitrov,Grigor,Grigor Dimitrov,Australian Open,2014,QF,ATP
Djokovic,Novak,Novak Djokovic,Australian Open,2014,QF,ATP
Federer,Roger,Roger Federer,Australian Open,2014,QF,ATP
Ferrer,David,David Ferrer,Australian Open,2014,QF,ATP
Murray,Andy,Andy Murray,Australian Open,2014,QF,ATP
Nadal,Rafael,Rafael Nadal,Australian Open,2014,QF,ATP
Wawrinka,Stan,Stan Wawrinka,Australian Open,2014,QF,ATP
Berdych,Tomas,Tomas Berdych,Australian Open,2014,SF,ATP
Federer,Roger,Roger Federer,Australian Open,2014,SF,ATP
Nadal,Rafael,Rafael Nadal,Australian Open,2014,SF,ATP
Wawrinka,Stan,Stan Wawrinka,Australian Open,2014,SF,ATP
Nadal,Rafael,Rafael Nadal,Australian Open,2014,F,ATP
Wawrinka,Stan,Stan Wawrinka,Australian Open,2014,F,ATP
Wawrinka,Stan,Stan Wawrinka,Australian Open,2014,W,ATP
Azarenka,Victoria,Victoria Azarenka,Australian Open,2014,R16,WTA
Bouchard,Eugenie,Eugenie Bouchard,Australian Open,2014,R16,WTA
Cibulkova,Dominika,Dominika Cibulkova,Australian Open,2014,R16,WTA
Dellacqua,Casey,Casey Dellacqua,Australian Open,2014,R16,WTA
Halep,Simona,Simona Halep,Australian Open,2014,R16,WTA
Ivanovic,Ana,Ana Ivanovic,Australian Open,2014,R16,WTA
Jankovic,Jelena,Jelena Jankovic,Australian Open,2014,R16,WTA
Kerber,Angelique,Angelique Kerber,Australian Open,2014,R16,WTA
Li,Na,Na Li,Australian Open,2014,R16,WTA
Makarova,Kate,Kate Makarova,Australian Open,2014,R16,WTA
Muguruza,Garbine,Garbine Muguruza,Australian Open,2014,R16,WTA
Pennetta,Flavia,Flavia Pennetta,Australian Open,2014,R16,WTA
Radwanska,Agnieszka,Agnieszka Radwanska,Australian Open,2014,R16,WTA
Sharapova,Maria,Maria Sharapova,Australian Open,2014,R16,WTA
Stephens,Sloane,Sloane Stephens,Australian Open,2014,R16,WTA
Williams,Serena,Serena Williams,Australian Open,2014,R16,WTA
Azarenka,Victoria,Victoria Azarenka,Australian Open,2014,QF,WTA
Bouchard,Eugenie,Eugenie Bouchard,Australian Open,2014,QF,WTA
Cibulkova,Dominika,Dominika Cibulkova,Australian Open,2014,QF,WTA
Halep,Simona,Simona Halep,Australian Open,2014,QF,WTA
Ivanovic,Ana,Ana Ivanovic,Australian Open,2014,QF,WTA
Li,Na,Na Li,Australian Open,2014,QF,WTA
Pennetta,Flavia,Flavia Pennetta,Australian Open,2014,QF,WTA
Radwanska,Agnieszka,Agnieszka Radwanska,Australian Open,2014,QF,WTA
Bouchard,Eugenie,Eugenie Bouchard,Australian Open,2014,SF,WTA
Cibulkova,Dominika,Dominika Cibulkova,Australian Open,2014,SF,WTA
Li,Na,Na Li,Australian Open,2014,SF,WTA
Radwanska,Agnieszka,Agnieszka Radwanska,Australian Open,2014,SF,WTA
Cibulkova,Dominika,Dominika Cibulkova,Australian Open,2014,F,WTA
Li,Na,Na Li,Australian Open,2014,F,WTA
Li,Na,Na Li,Australian Open,2014,W,WTA
Anderson,Kevin,Kevin Anderson,French Open,2014,R16,ATP
Berdych,Tomas,Tomas Berdych,French Open,2014,R16,ATP
Djokovic,Novak,Novak Djokovic,French Open,2014,R16,ATP
Federer,Roger,Roger Federer,French Open,2014,R16,ATP
Ferrer,David,David Ferrer,French Open,2014,R16,ATP
Garcia Lopez,Guillermo,Guillermo Garcia Lopez,French Open,2014,R16,ATP
Granollers,Marcel,Marcel Granollers,French Open,2014,R16,ATP
Gulbis,Ernests,Ernests Gulbis,French Open,2014,R16,ATP
Isner,John,John Isner,French Open,2014,R16,ATP
Lajovic,Dusan,Dusan Lajovic,French Open,2014,R16,ATP
Monfils,Gael,Gael Monfils,French Open,2014,R16,ATP
Murray,Andy,Andy Murray,French Open,2014,R16,ATP
Nadal,Rafael,Rafael Nadal,French Open,2014,R16,ATP
Raonic,Milos,Milos Raonic,French Open,2014,R16,ATP
Tsonga,Jo-Wilfried,Jo-Wilfried Tsonga,French Open,2014,R16,ATP
Verdasco,Fernando,Fernando Verdasco,French Open,2014,R16,ATP
Berdych,Tomas,Tomas Berdych,French Open,2014,QF,ATP
Djokovic,Novak,Novak Djokovic,French Open,2014,QF,ATP
Ferrer,David,David Ferrer,French Open,2014,QF,ATP
Gulbis,Ernests,Ernests Gulbis,French Open,2014,QF,ATP
Monfils,Gael,Gael Monfils,French Open,2014,QF,ATP
Murray,Andy,Andy Murray,French Open,2014,QF,ATP
Nadal,Rafael,Rafael Nadal,French Open,2014,QF,ATP
Raonic,Milos,Milos Raonic,French Open,2014,QF,ATP
Djokovic,Novak,Novak Djokovic,French Open,2014,SF,ATP
Gulbis,Ernests,Ernests Gulbis,French Open,2014,SF,ATP
Murray,Andy,Andy Murray,French Open,2014,SF,ATP
Nadal,Rafael,Rafael Nadal,French Open,2014,SF,ATP
Djokovic,Novak,Novak Djokovic,French Open,2014,F,ATP
Nadal,Rafael,Rafael Nadal,French Open,2014,F,ATP
Nadal,Rafael,Rafael Nadal,French Open,2014,W,ATP
Bertens,Kiki,Kiki Bertens,French Open,2014,R16,WTA
Bouchard,Eugenie,Eugenie Bouchard,French Open,2014,R16,WTA
Errani,Sara,Sara Errani,French Open,2014,R16,WTA
Halep,Simona,Simona Halep,French Open,2014,R16,WTA
Jankovic,Jelena,Jelena Jankovic,French Open,2014,R16,WTA
Kerber,Angelique,Angelique Kerber,French Open,2014,R16,WTA
Kuznetsova,Svetlana,Svetlana Kuznetsova,French Open,2014,R16,WTA
Muguruza,Garbine,Garbine Muguruza,French Open,2014,R16,WTA
Parmentier,Pauline,Pauline Parmentier,French Open,2014,R16,WTA
Petkovic,Andrea,Andrea Petkovic,French Open,2014,R16,WTA
Safarova,Lucie,Lucie Safarova,French Open,2014,R16,WTA
Sharapova,Maria,Maria Sharapova,French Open,2014,R16,WTA
Stephens,Sloane,Sloane Stephens,French Open,2014,R16,WTA
Stosur,Samantha,Samantha Stosur,French Open,2014,R16,WTA
Suarez Navarro,Carla,Carla Suarez Navarro,French Open,2014,R16,WTA
Tomljanovic,Ajla,Ajla Tomljanovic,French Open,2014,R16,WTA
Bouchard,Eugenie,Eugenie Bouchard,French Open,2014,QF,WTA
Errani,Sara,Sara Errani,French Open,2014,QF,WTA
Halep,Simona,Simona Halep,French Open,2014,QF,WTA
Kuznetsova,Svetlana,Svetlana Kuznetsova,French Open,2014,QF,WTA
Muguruza,Garbine,Garbine Muguruza,French Open,2014,QF,WTA
Petkovic,Andrea,Andrea Petkovic,French Open,2014,QF,WTA
Sharapova,Maria,Maria Sharapova,French Open,2014,QF,WTA
Suarez Navarro,Carla,Carla Suarez Navarro,French Open,2014,QF,WTA
Bouchard,Eugenie,Eugenie Bouchard,French Open,2014,SF,WTA
Halep,Simona,Simona Halep,French Open,2014,SF,WTA
Petkovic,Andrea,Andrea Petkovic,French Open,2014,SF,WTA
Sharapova,Maria,Maria Sharapova,French Open,2014,SF,WTA
Halep,Simona,Simona Halep,French Open,2014,F,WTA
Sharapova,Maria,Maria Sharapova,French Open,2014,F,WTA
Sharapova,Maria,Maria Sharapova,French Open,2014,W,WTA
Bautista Agut,Roberto,Roberto Bautista Agut,US Open,2014,R16,ATP
Berdych,Tomas,Tomas Berdych,US Open,2014,R16,ATP
Cilic,Marin,Marin Cilic,US Open,2014,R16,ATP
Dimitrov,Grigor,Grigor Dimitrov,US Open,2014,R16,ATP
Djokovic,Novak,Novak Djokovic,US Open,2014,R16,ATP
Federer,Roger,Roger Federer,US Open,2014,R16,ATP
Kohlschreiber,Philipp,Philipp Kohlschreiber,US Open,2014,R16,ATP
Monfils,Gael,Gael Monfils,US Open,2014,R16,ATP
Murray,Andy,Andy Murray,US Open,2014,R16,ATP
Nishikori,Kei,Kei Nishikori,US Open,2014,R16,ATP
Raonic,Milos,Milos Raonic,US Open,2014,R16,ATP
Robredo,Tommy,Tommy Robredo,US Open,2014,R16,ATP
Simon,Gilles,Gilles Simon,US Open,2014,R16,ATP
Thiem,Dominic,Dominic Thiem,US Open,2014,R16,ATP
Tsonga,Jo-Wilfried,Jo-Wilfried Tsonga,US Open,2014,R16,ATP
Wawrinka,Stan,Stan Wawrinka,US Open,2014,R16,ATP
Berdych,Tomas,Tomas Berdych,US Open,2014,QF,ATP
Cilic,Marin,Marin Cilic,US Open,2014,QF,ATP
Djokovic,Novak,Novak Djokovic,US Open,2014,QF,ATP
Federer,Roger,Roger Federer,US Open,2014,QF,ATP
Monfils,Gael,Gael Monfils,US Open,2014,QF,ATP
Murray,Andy,Andy Murray,US Open,2014,QF,ATP
Nishikori,Kei,Kei Nishikori,US Open,2014,QF,ATP
Wawrinka,Stan,Stan Wawrinka,US Open,2014,QF,ATP
Cilic,Marin,Marin Cilic,US Open,2014,SF,ATP
Djokovic,Novak,Novak Djokovic,US Open,2014,SF,ATP
Federer,Roger,Roger Federer,US Open,2014,SF,ATP
Nishikori,Kei,Kei Nishikori,US Open,2014,SF,ATP
Cilic,Marin,Marin Cilic,US Open,2014,F,ATP
Nishikori,Kei,Kei Nishikori,US Open,2014,F,ATP
Cilic,Marin,Marin Cilic,US Open,2014,W,ATP
Azarenka,Victoria,Victoria Azarenka,US Open,2014,R16,WTA
Bencic,Belinda,Belinda Bencic,US Open,2014,R16,WTA
Bouchard,Eugenie,Eugenie Bouchard,US Open,2014,R16,WTA
Dellacqua,Casey,Casey Dellacqua,US Open,2014,R16,WTA
Errani,Sara,Sara Errani,US Open,2014,R16,WTA
Jankovic,Jelena,Jelena Jankovic,US Open,2014,R16,WTA
Kanepi,Kaia,Kaia Kanepi,US Open,2014,R16,WTA
Krunic,Aleksandra,Aleksandra Krunic,US Open,2014,R16,WTA
Lucic,Mirjana,Mirjana Lucic,US Open,2014,R16,WTA
Makarova,Kate,Kate Makarova,US Open,2014,R16,WTA
Peng,Shuai,Shuai Peng,US Open,2014,R16,WTA
Pennetta,Flavia,Flavia Pennetta,US Open,2014,R16,WTA
Safarova,Lucie,Lucie Safarova,US Open,2014,R16,WTA
Sharapova,Maria,Maria Sharapova,US Open,2014,R16,WTA
Williams,Serena,Serena Williams,US Open,2014,R16,WTA
Wozniacki,Caroline,Caroline Wozniacki,US Open,2014,R16,WTA
Azarenka,Victoria,Victoria Azarenka,US Open,2014,QF,WTA
Bencic,Belinda,Belinda Bencic,US Open,2014,QF,WTA
Errani,Sara,Sara Errani,US Open,2014,QF,WTA
Makarova,Kate,Kate Makarova,US Open,2014,QF,WTA
Peng,Shuai,Shuai Peng,US Open,2014,QF,WTA
Pennetta,Flavia,Flavia Pennetta,US Open,2014,QF,WTA
Williams,Serena,Serena Williams,US Open,2014,QF,WTA
Wozniacki,Caroline,Caroline Wozniacki,US Open,2014,QF,WTA
Makarova,Kate,Kate Makarova,US Open,2014,SF,WTA
Peng,Shuai,Shuai Peng,US Open,2014,SF,WTA
Williams,Serena,Serena Williams,US Open,2014,SF,WTA
Wozniacki,Caroline,Caroline Wozniacki,US Open,2014,SF,WTA
Williams,Serena,Serena Williams,US Open,2014,F,WTA
Wozniacki,Caroline,Caroline Wozniacki,US Open,2014,F,WTA
Williams,Serena,Serena Williams,US Open,2014,W,WTA
Anderson,Kevin,Kevin Anderson,Wimbledon,2014,R16,ATP
Chardy,Jeremy,Jeremy Chardy,Wimbledon,2014,R16,ATP
Cilic,Marin,Marin Cilic,Wimbledon,2014,R16,ATP
Dimitrov,Grigor,Grigor Dimitrov,Wimbledon,2014,R16,ATP
Djokovic,Novak,Novak Djokovic,Wimbledon,2014,R16,ATP
Federer,Roger,Roger Federer,Wimbledon,2014,R16,ATP
Kyrgios,Nick,Nick Kyrgios,Wimbledon,2014,R16,ATP
Lopez,Feliciano,Feliciano Lopez,Wimbledon,2014,R16,ATP
Mayer,Leonardo,Leonardo Mayer,Wimbledon,2014,R16,ATP
Murray,Andy,Andy Murray,Wimbledon,2014,R16,ATP
Nadal,Rafael,Rafael Nadal,Wimbledon,2014,R16,ATP
Nishikori,Kei,Kei Nishikori,Wimbledon,2014,R16,ATP
Raonic,Milos,Milos Raonic,Wimbledon,2014,R16,ATP
Robredo,Tommy,Tommy Robredo,Wimbledon,2014,R16,ATP
Tsonga,Jo-Wilfried,Jo-Wilfried Tsonga,Wimbledon,2014,R16,ATP
Wawrinka,Stan,Stan Wawrinka,Wimbledon,2014,R16,ATP
Cilic,Marin,Marin Cilic,Wimbledon,2014,QF,ATP
Dimitrov,Grigor,Grigor Dimitrov,Wimbledon,2014,QF,ATP
Djokovic,Novak,Novak Djokovic,Wimbledon,2014,QF,ATP
Federer,Roger,Roger Federer,Wimbledon,2014,QF,ATP
Kyrgios,Nick,Nick Kyrgios,Wimbledon,2014,QF,ATP
Murray,Andy,Andy Murray,Wimbledon,2014,QF,ATP
Raonic,Milos,Milos Raonic,Wimbledon,2014,QF,ATP
Wawrinka,Stan,Stan Wawrinka,Wimbledon,2014,QF,ATP
Dimitrov,Grigor,Grigor Dimitrov,Wimbledon,2014,SF,ATP
Djokovic,Novak,Novak Djokovic,Wimbledon,2014,SF,ATP
Federer,Roger,Roger Federer,Wimbledon,2014,SF,ATP
Raonic,Milos,Milos Raonic,Wimbledon,2014,SF,ATP
Djokovic,Novak,Novak Djokovic,Wimbledon,2014,F,ATP
Federer,Roger,Roger Federer,Wimbledon,2014,F,ATP
Djokovic,Novak,Novak Djokovic,Wimbledon,2014,W,ATP
Bouchard,Eugenie,Eugenie Bouchard,Wimbledon,2014,R16,WTA
Cornet,Alize,Alize Cornet,Wimbledon,2014,R16,WTA
Diyas,Zarina,Zarina Diyas,Wimbledon,2014,R16,WTA
Halep,Simona,Simona Halep,Wimbledon,2014,R16,WTA
Kerber,Angelique,Angelique Kerber,Wimbledon,2014,R16,WTA
Kvitova,Petra,Petra Kvitova,Wimbledon,2014,R16,WTA
Lisicki,Sabine,Sabine Lisicki,Wimbledon,2014,R16,WTA
Makarova,Kate,Kate Makarova,Wimbledon,2014,R16,WTA
Peng,Shuai,Shuai Peng,Wimbledon,2014,R16,WTA
Radwanska,Agnieszka,Agnieszka Radwanska,Wimbledon,2014,R16,WTA
Safarova,Lucie,Lucie Safarova,Wimbledon,2014,R16,WTA
Sharapova,Maria,Maria Sharapova,Wimbledon,2014,R16,WTA
Shvedova,Yaroslava,Yaroslava Shvedova,Wimbledon,2014,R16,WTA
Smitkova,Tereza,Tereza Smitkova,Wimbledon,2014,R16,WTA
Strycova,Barbora,Barbora Strycova,Wimbledon,2014,R16,WTA
Wozniacki,Caroline,Caroline Wozniacki,Wimbledon,2014,R16,WTA
Bouchard,Eugenie,Eugenie Bouchard,Wimbledon,2014,QF,WTA
Halep,Simona,Simona Halep,Wimbledon,2014,QF,WTA
Kerber,Angelique,Angelique Kerber,Wimbledon,2014,QF,WTA
Kvitova,Petra,Petra Kvitova,Wimbledon,2014,QF,WTA
Lisicki,Sabine,Sabine Lisicki,Wimbledon,2014,QF,WTA
Makarova,Kate,Kate Makarova,Wimbledon,2014,QF,WTA
Safarova,Lucie,Lucie Safarova,Wimbledon,2014,QF,WTA
Strycova,Barbora,Barbora Strycova,Wimbledon,2014,QF,WTA
Bouchard,Eugenie,Eugenie Bouchard,Wimbledon,2014,SF,WTA
Halep,Simona,Simona Halep,Wimbledon,2014,SF,WTA
Kvitova,Petra,Petra Kvitova,Wimbledon,2014,SF,WTA
Safarova,Lucie,Lucie Safarova,Wimbledon,2014,SF,WTA
Bouchard,Eugenie,Eugenie Bouchard,Wimbledon,2014,F,WTA
Kvitova,Petra,Petra Kvitova,Wimbledon,2014,F,WTA
Kvitova,Petra,Petra Kvitova,Wimbledon,2014,W,WTA
Anderson,Kevin,Kevin Anderson,Australian Open,2015,R16,ATP
Berdych,Tomas,Tomas Berdych,Australian Open,2015,R16,ATP
Dimitrov,Grigor,Grigor Dimitrov,Australian Open,2015,R16,ATP
Djokovic,Novak,Novak Djokovic,Australian Open,2015,R16,ATP
Ferrer,David,David Ferrer,Australian Open,2015,R16,ATP
Garcia Lopez,Guillermo,Guillermo Garcia Lopez,Australian Open,2015,R16,ATP
Kyrgios,Nick,Nick Kyrgios,Australian Open,2015,R16,ATP
Lopez,Feliciano,Feliciano Lopez,Australian Open,2015,R16,ATP
Muller,Gilles,Gilles Muller,Australian Open,2015,R16,ATP
Murray,Andy,Andy Murray,Australian Open,2015,R16,ATP
Nadal,Rafael,Rafael Nadal,Australian Open,2015,R16,ATP
Nishikori,Kei,Kei Nishikori,Australian Open,2015,R16,ATP
Raonic,Milos,Milos Raonic,Australian Open,2015,R16,ATP
Seppi,Andreas,Andreas Seppi,Australian Open,2015,R16,ATP
Tomic,Bernard,Bernard Tomic,Australian Open,2015,R16,ATP
Wawrinka,Stan,Stan Wawrinka,Australian Open,2015,R16,ATP
Berdych,Tomas,Tomas Berdych,Australian Open,2015,QF,ATP
Djokovic,Novak,Novak Djokovic,Australian Open,2015,QF,ATP
Kyrgios,Nick,Nick Kyrgios,Australian Open,2015,QF,ATP
Murray,Andy,Andy Murray,Australian Open,2015,QF,ATP
Nadal,Rafael,Rafael Nadal,Australian Open,2015,QF,ATP
Nishikori,Kei,Kei Nishikori,Australian Open,2015,QF,ATP
Raonic,Milos,Milos Raonic,Australian Open,2015,QF,ATP
Wawrinka,Stan,Stan Wawrinka,Australian Open,2015,QF,ATP
Berdych,Tomas,Tomas Berdych,Australian Open,2015,SF,ATP
Djokovic,Novak,Novak Djokovic,Australian Open,2015,SF,ATP
Murray,Andy,Andy Murray,Australian Open,2015,SF,ATP
Wawrinka,Stan,Stan Wawrinka,Australian Open,2015,SF,ATP
Djokovic,Novak,Novak Djokovic,Australian Open,2015,F,ATP
Murray,Andy,Andy Murray,Australian Open,2015,F,ATP
Djokovic,Novak,Novak Djokovic,Australian Open,2015,W,ATP
Azarenka,Victoria,Victoria Azarenka,Australian Open,2015,R16,WTA
Bouchard,Eugenie,Eugenie Bouchard,Australian Open,2015,R16,WTA
Brengle,Madison,Madison Brengle,Australian Open,2015,R16,WTA
Camelia Begu,Irina,Irina Camelia Begu,Australian Open,2015,R16,WTA
Cibulkova,Dominika,Dominika Cibulkova,Australian Open,2015,R16,WTA
Goerges,Julia,Julia Goerges,Australian Open,2015,R16,WTA
Halep,Simona,Simona Halep,Australian Open,2015,R16,WTA
Keys,Madison,Madison Keys,Australian Open,2015,R16,WTA
Makarova,Kate,Kate Makarova,Australian Open,2015,R16,WTA
Muguruza,Garbine,Garbine Muguruza,Australian Open,2015,R16,WTA
Peng,Shuai,Shuai Peng,Australian Open,2015,R16,WTA
Radwanska,Agnieszka,Agnieszka Radwanska,Australian Open,2015,R16,WTA
Sharapova,Maria,Maria Sharapova,Australian Open,2015,R16,WTA
Wickmayer,Yanina,Yanina Wickmayer,Australian Open,2015,R16,WTA
Williams,Serena,Serena Williams,Australian Open,2015,R16,WTA
Williams,Venus,Venus Williams,Australian Open,2015,R16,WTA
Bouchard,Eugenie,Eugenie Bouchard,Australian Open,2015,QF,WTA
Cibulkova,Dominika,Dominika Cibulkova,Australian Open,2015,QF,WTA
Halep,Simona,Simona Halep,Australian Open,2015,QF,WTA
Keys,Madison,Madison Keys,Australian Open,2015,QF,WTA
Makarova,Kate,Kate Makarova,Australian Open,2015,QF,WTA
Sharapova,Maria,Maria Sharapova,Australian Open,2015,QF,WTA
Williams,Serena,Serena Williams,Australian Open,2015,QF,WTA
Williams,Venus,Venus Williams,Australian Open,2015,QF,WTA
Keys,Madison,Madison Keys,Australian Open,2015,SF,WTA
Makarova,Kate,Kate Makarova,Australian Open,2015,SF,WTA
Sharapova,Maria,Maria Sharapova,Australian Open,2015,SF,WTA
Williams,Serena,Serena Williams,Australian Open,2015,SF,WTA
Sharapova,Maria,Maria Sharapova,Australian Open,2015,F,WTA
Williams,Serena,Serena Williams,Australian Open,2015,F,WTA
Williams,Serena,Serena Williams,Australian Open,2015,W,WTA
Berdych,Tomas,Tomas Berdych,French Open,2015,R16,ATP
Chardy,Jeremy,Jeremy Chardy,French Open,2015,R16,ATP
Cilic,Marin,Marin Cilic,French Open,2015,R16,ATP
Djokovic,Novak,Novak Djokovic,French Open,2015,R16,ATP
Federer,Roger,Roger Federer,French Open,2015,R16,ATP
Ferrer,David,David Ferrer,French Open,2015,R16,ATP
Gabashvili,Teymuraz,Teymuraz Gabashvili,French Open,2015,R16,ATP
Gasquet,Richard,Richard Gasquet,French Open,2015,R16,ATP
Monfils,Gael,Gael Monfils,French Open,2015,R16,ATP
Murray,Andy,Andy Murray,French Open,2015,R16,ATP
Nadal,Rafael,Rafael Nadal,French Open,2015,R16,ATP
Nishikori,Kei,Kei Nishikori,French Open,2015,R16,ATP
Simon,Gilles,Gilles Simon,French Open,2015,R16,ATP
Sock,Jack,Jack Sock,French Open,2015,R16,ATP
Tsonga,Jo-Wilfried,Jo-Wilfried Tsonga,French Open,2015,R16,ATP
Wawrinka,Stan,Stan Wawrinka,French Open,2015,R16,ATP
Djokovic,Novak,Novak Djokovic,French Open,2015,QF,ATP
Federer,Roger,Roger Federer,French Open,2015,QF,ATP
Ferrer,David,David Ferrer,French Open,2015,QF,ATP
Murray,Andy,Andy Murray,French Open,2015,QF,ATP
Nadal,Rafael,Rafael Nadal,French Open,2015,QF,ATP
Nishikori,Kei,Kei Nishikori,French Open,2015,QF,ATP
Tsonga,Jo-Wilfried,Jo-Wilfried Tsonga,French Open,2015,QF,ATP
Wawrinka,Stan,Stan Wawrinka,French Open,2015,QF,ATP
Djokovic,Novak,Novak Djokovic,French Open,2015,SF,ATP
Murray,Andy,Andy Murray,French Open,2015,SF,ATP
Tsonga,Jo-Wilfried,Jo-Wilfried Tsonga,French Open,2015,SF,ATP
Wawrinka,Stan,Stan Wawrinka,French Open,2015,SF,ATP
Djokovic,Novak,Novak Djokovic,French Open,2015,F,ATP
Wawrinka,Stan,Stan Wawrinka,French Open,2015,F,ATP
Wawrinka,Stan,Stan Wawrinka,French Open,2015,W,ATP
Andreea Mitu,Cristina,Cristina Andreea Mitu,French Open,2015,R16,WTA
Bacsinszky,Timea,Timea Bacsinszky,French Open,2015,R16,WTA
Cornet,Alize,Alize Cornet,French Open,2015,R16,WTA
Errani,Sara,Sara Errani,French Open,2015,R16,WTA
Goerges,Julia,Julia Goerges,French Open,2015,R16,WTA
Ivanovic,Ana,Ana Ivanovic,French Open,2015,R16,WTA
Kvitova,Petra,Petra Kvitova,French Open,2015,R16,WTA
Makarova,Kate,Kate Makarova,French Open,2015,R16,WTA
Muguruza,Garbine,Garbine Muguruza,French Open,2015,R16,WTA
Pennetta,Flavia,Flavia Pennetta,French Open,2015,R16,WTA
Safarova,Lucie,Lucie Safarova,French Open,2015,R16,WTA
Sharapova,Maria,Maria Sharapova,French Open,2015,R16,WTA
Stephens,Sloane,Sloane Stephens,French Open,2015,R16,WTA
Svitolina,Elina,Elina Svitolina,French Open,2015,R16,WTA
Van Uytvanck,Alison,Alison Van Uytvanck,French Open,2015,R16,WTA
Williams,Serena,Serena Williams,French Open,2015,R16,WTA
Bacsinszky,Timea,Timea Bacsinszky,French Open,2015,QF,WTA
Errani,Sara,Sara Errani,French Open,2015,QF,WTA
Ivanovic,Ana,Ana Ivanovic,French Open,2015,QF,WTA
Muguruza,Garbine,Garbine Muguruza,French Open,2015,QF,WTA
Safarova,Lucie,Lucie Safarova,French Open,2015,QF,WTA
Svitolina,Elina,Elina Svitolina,French Open,2015,QF,WTA
Van Uytvanck,Alison,Alison Van Uytvanck,French Open,2015,QF,WTA
Williams,Serena,Serena Williams,French Open,2015,QF,WTA
Bacsinszky,Timea,Timea Bacsinszky,French Open,2015,SF,WTA
Ivanovic,Ana,Ana Ivanovic,French Open,2015,SF,WTA
Safarova,Lucie,Lucie Safarova,French Open,2015,SF,WTA
Williams,Serena,Serena Williams,French Open,2015,SF,WTA
Safarova,Lucie,Lucie Safarova,French Open,2015,F,WTA
Williams,Serena,Serena Williams,French Open,2015,F,WTA
Williams,Serena,Serena Williams,French Open,2015,W,WTA
Anderson,Kevin,Kevin Anderson,US Open,2015,R16,ATP
Bautista Agut,Roberto,Roberto Bautista Agut,US Open,2015,R16,ATP
Berdych,Tomas,Tomas Berdych,US Open,2015,R16,ATP
Chardy,Jeremy,Jeremy Chardy,US Open,2015,R16,ATP
Cilic,Marin,Marin Cilic,US Open,2015,R16,ATP
Djokovic,Novak,Novak Djokovic,US Open,2015,R16,ATP
Federer,Roger,Roger Federer,US Open,2015,R16,ATP
Fognini,Fabio,Fabio Fognini,US Open,2015,R16,ATP
Gasquet,Richard,Richard Gasquet,US Open,2015,R16,ATP
Isner,John,John Isner,US Open,2015,R16,ATP
Lopez,Feliciano,Feliciano Lopez,US Open,2015,R16,ATP
Murray,Andy,Andy Murray,US Open,2015,R16,ATP
Paire,Benoit,Benoit Paire,US Open,2015,R16,ATP
Tsonga,Jo-Wilfried,Jo-Wilfried Tsonga,US Open,2015,R16,ATP
Wawrinka,Stan,Stan Wawrinka,US Open,2015,R16,ATP
Young,Donald,Donald Young,US Open,2015,R16,ATP
Anderson,Kevin,Kevin Anderson,US Open,2015,QF,ATP
Cilic,Marin,Marin Cilic,US Open,2015,QF,ATP
Djokovic,Novak,Novak Djokovic,US Open,2015,QF,ATP
Federer,Roger,Roger Federer,US Open,2015,QF,ATP
Gasquet,Richard,Richard Gasquet,US Open,2015,QF,ATP
Lopez,Feliciano,Feliciano Lopez,US Open,2015,QF,ATP
Tsonga,Jo-Wilfried,Jo-Wilfried Tsonga,US Open,2015,QF,ATP
Wawrinka,Stan,Stan Wawrinka,US Open,2015,QF,ATP
Cilic,Marin,Marin Cilic,US Open,2015,SF,ATP
Djokovic,Novak,Novak Djokovic,US Open,2015,SF,ATP
Federer,Roger,Roger Federer,US Open,2015,SF,ATP
Wawrinka,Stan,Stan Wawrinka,US Open,2015,SF,ATP
Djokovic,Novak,Novak Djokovic,US Open,2015,F,ATP
Federer,Roger,Roger Federer,US Open,2015,F,ATP
Djokovic,Novak,Novak Djokovic,US Open,2015,W,ATP
Azarenka,Victoria,Victoria Azarenka,US Open,2015,R16,WTA
Bouchard,Eugenie,Eugenie Bouchard,US Open,2015,R16,WTA
Halep,Simona,Simona Halep,US Open,2015,R16,WTA
Keys,Madison,Madison Keys,US Open,2015,R16,WTA
Konta,Johanna,Johanna Konta,US Open,2015,R16,WTA
Kontaveit,Anett,Anett Kontaveit,US Open,2015,R16,WTA
Kvitova,Petra,Petra Kvitova,US Open,2015,R16,WTA
Lepchenko,Varvara,Varvara Lepchenko,US Open,2015,R16,WTA
Lisicki,Sabine,Sabine Lisicki,US Open,2015,R16,WTA
Makarova,Kate,Kate Makarova,US Open,2015,R16,WTA
Mladenovic,Kristina,Kristina Mladenovic,US Open,2015,R16,WTA
Pennetta,Flavia,Flavia Pennetta,US Open,2015,R16,WTA
Stosur,Samantha,Samantha Stosur,US Open,2015,R16,WTA
Vinci,Roberta,Roberta Vinci,US Open,2015,R16,WTA
Williams,Serena,Serena Williams,US Open,2015,R16,WTA
Williams,Venus,Venus Williams,US Open,2015,R16,WTA
Azarenka,Victoria,Victoria Azarenka,US Open,2015,QF,WTA
Halep,Simona,Simona Halep,US Open,2015,QF,WTA
Kvitova,Petra,Petra Kvitova,US Open,2015,QF,WTA
Mladenovic,Kristina,Kristina Mladenovic,US Open,2015,QF,WTA
Pennetta,Flavia,Flavia Pennetta,US Open,2015,QF,WTA
Vinci,Roberta,Roberta Vinci,US Open,2015,QF,WTA
